               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  78,            0.067981,             0.22095,            0.019731,             0.50449,             0.42633,             0.46797,             0.38549,             0.12539,             0.43987,            0.082469,           0.0086146,           0.0086146,           0.0086146
                  79,            0.067718,             0.22039,            0.019742,             0.52183,             0.41396,             0.46469,             0.38212,             0.12536,             0.44083,            0.081777,           0.0085805,           0.0085805,           0.0085805
                  80,            0.067965,             0.22281,            0.019923,             0.52072,             0.41794,              0.4662,             0.38365,             0.12536,             0.44287,            0.087506,           0.0085459,           0.0085459,           0.0085459
                  81,            0.067351,             0.21974,            0.019756,             0.50856,             0.42674,             0.46691,              0.3842,             0.12522,             0.44914,            0.095994,           0.0085111,           0.0085111,           0.0085111
                  82,             0.06767,             0.21888,            0.019662,             0.51509,             0.42219,             0.46679,             0.38473,             0.12517,             0.44955,            0.094376,           0.0084759,           0.0084759,           0.0084759
                  83,            0.067607,             0.22161,            0.019546,              0.5061,              0.4257,             0.46657,             0.38486,             0.12533,             0.44781,            0.094325,           0.0084404,           0.0084404,           0.0084404
                  84,            0.067783,             0.22262,            0.019559,             0.49624,             0.43415,             0.46844,             0.38555,             0.12549,             0.44885,            0.098199,           0.0084046,           0.0084046,           0.0084046
                  85,             0.06744,             0.21896,            0.019607,             0.52167,             0.41929,             0.46844,             0.38544,             0.12552,             0.44712,            0.091499,           0.0083684,           0.0083684,           0.0083684
                  86,            0.067458,             0.21817,            0.019393,             0.51102,             0.42698,             0.46943,             0.38736,             0.12554,             0.44494,               0.087,           0.0083319,           0.0083319,           0.0083319
                  87,            0.067449,             0.22024,            0.019609,             0.50287,             0.43292,             0.46932,             0.38606,             0.12561,              0.4477,            0.095781,           0.0082952,           0.0082952,           0.0082952
                  88,            0.066918,             0.21848,            0.019372,             0.52415,               0.419,             0.46921,             0.38616,             0.12559,             0.44768,            0.096316,           0.0082581,           0.0082581,           0.0082581
                  89,            0.067119,             0.21722,            0.019331,             0.51048,             0.43212,             0.47242,             0.38895,             0.12562,             0.45038,             0.09678,           0.0082207,           0.0082207,           0.0082207
                  90,            0.067357,             0.21981,            0.019151,             0.49661,             0.44031,             0.47202,             0.38875,             0.12557,             0.45323,            0.099876,            0.008183,            0.008183,            0.008183
