               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  46,            0.048382,            0.066105,            0.019629,             0.49937,             0.37953,             0.44372,             0.36244,             0.11016,             0.09862,            0.053474,           0.0095095,           0.0095095,           0.0095095
                  47,            0.048076,            0.064916,            0.019652,              0.5044,             0.38708,             0.44959,             0.36791,             0.11015,            0.098835,             0.05499,           0.0094879,           0.0094879,           0.0094879
                  48,            0.048145,            0.065522,            0.019532,              0.5029,             0.38442,             0.44848,             0.36617,             0.11006,            0.098671,            0.054032,           0.0094659,           0.0094659,           0.0094659
                  49,               0.048,            0.065453,            0.019502,             0.50451,             0.38683,             0.44903,             0.36802,             0.10998,            0.099564,             0.05354,           0.0094434,           0.0094434,           0.0094434
                  50,             0.04794,            0.065646,            0.019351,             0.50306,             0.38995,             0.45218,             0.36991,             0.11016,            0.099122,            0.053832,           0.0094205,           0.0094205,           0.0094205
                  51,            0.047719,            0.065209,             0.01903,             0.49896,             0.39401,              0.4523,             0.37098,             0.11061,            0.098969,            0.054427,           0.0093971,           0.0093971,           0.0093971
                  52,            0.047895,            0.064858,            0.019146,             0.51464,             0.38855,             0.45479,             0.37366,             0.11049,            0.098927,            0.055355,           0.0093733,           0.0093733,           0.0093733
                  53,             0.04786,            0.065291,            0.019158,             0.50183,             0.39486,             0.45324,              0.3708,             0.11058,            0.099065,            0.053917,           0.0093491,           0.0093491,           0.0093491
                  54,            0.047691,            0.065651,            0.019054,             0.50197,             0.39319,             0.45198,             0.37004,             0.11071,            0.098784,            0.054635,           0.0093245,           0.0093245,           0.0093245
                  55,            0.047405,            0.065101,            0.018947,             0.50525,             0.39411,             0.45357,             0.37176,             0.11056,            0.099392,            0.054292,           0.0092995,           0.0092995,           0.0092995
                  56,             0.04736,            0.064094,            0.018777,             0.51281,             0.39543,             0.45468,              0.3713,             0.11034,            0.099327,            0.053959,            0.009274,            0.009274,            0.009274
                  57,            0.047153,            0.064929,            0.018656,             0.51008,             0.39315,             0.45152,              0.3692,             0.11102,            0.098918,            0.054851,           0.0092481,           0.0092481,           0.0092481
                  58,            0.047328,            0.064277,            0.018701,             0.51599,             0.39828,             0.45814,              0.3744,             0.11053,            0.099438,            0.053862,           0.0092219,           0.0092219,           0.0092219
                  59,            0.046941,            0.065066,             0.01858,             0.51068,               0.403,             0.46102,             0.37877,             0.11068,            0.099391,            0.054521,           0.0091952,           0.0091952,           0.0091952
                  60,            0.047114,            0.064746,            0.018366,             0.52486,             0.39606,             0.45881,             0.37527,             0.11075,            0.099445,            0.054559,           0.0091681,           0.0091681,           0.0091681
                  61,            0.046985,            0.064865,            0.018492,             0.51398,             0.40403,             0.46027,             0.37659,             0.11075,            0.099916,            0.054584,           0.0091406,           0.0091406,           0.0091406
                  62,            0.046867,            0.064128,            0.018257,             0.52114,             0.40589,             0.46385,             0.38039,             0.11055,             0.09965,            0.055001,           0.0091127,           0.0091127,           0.0091127
