               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  61,            0.070993,             0.23057,            0.021252,             0.49283,             0.39993,             0.44379,             0.35798,             0.12642,             0.41719,            0.072207,           0.0091406,           0.0091406,           0.0091406
                  62,            0.070706,             0.22743,            0.021196,             0.49759,              0.4039,             0.44767,              0.3615,             0.12653,             0.41261,            0.073666,           0.0091127,           0.0091127,           0.0091127
                  63,             0.07052,             0.22873,            0.021125,             0.50284,             0.40139,             0.44651,             0.36179,             0.12648,             0.41339,            0.066015,           0.0090844,           0.0090844,           0.0090844
                  64,            0.070589,             0.22945,            0.021126,             0.50045,             0.40557,             0.44731,             0.36103,             0.12676,             0.40922,            0.062156,           0.0090557,           0.0090557,           0.0090557
                  65,            0.070594,             0.23081,            0.020858,              0.4994,             0.40757,              0.4494,             0.36371,             0.12646,             0.41074,            0.060081,           0.0090266,           0.0090266,           0.0090266
                  66,            0.070335,              0.2286,            0.020879,             0.49476,             0.40714,             0.44823,             0.36388,             0.12592,             0.42019,            0.063031,           0.0089972,           0.0089972,           0.0089972
                  67,            0.070179,             0.22412,            0.020765,             0.49308,             0.40757,             0.44688,             0.36236,             0.12606,             0.41794,            0.066204,           0.0089673,           0.0089673,           0.0089673
                  68,            0.069854,             0.22449,              0.0208,              0.4952,             0.40941,             0.44988,              0.3652,             0.12582,              0.4222,            0.069267,           0.0089371,           0.0089371,           0.0089371
                  69,             0.06989,             0.22572,            0.020941,             0.49659,             0.41103,             0.45139,             0.36613,             0.12617,             0.42117,            0.065785,           0.0089065,           0.0089065,           0.0089065
                  70,             0.07023,             0.22563,            0.020834,               0.497,             0.41389,             0.45095,             0.36555,             0.12606,             0.42175,            0.074242,           0.0088755,           0.0088755,           0.0088755
                  71,            0.070246,             0.22732,            0.020701,             0.49644,             0.41588,              0.4527,             0.36615,             0.12648,             0.41883,            0.076328,           0.0088442,           0.0088442,           0.0088442
                  72,            0.070105,              0.2269,            0.020639,             0.49762,             0.41342,             0.45182,             0.36659,             0.12687,             0.41537,            0.075612,           0.0088124,           0.0088124,           0.0088124
                  73,            0.070092,              0.2231,             0.02057,             0.49463,             0.41578,             0.45367,             0.36863,             0.12653,             0.41955,            0.069779,           0.0087804,           0.0087804,           0.0087804
                  74,            0.069571,             0.22465,            0.020567,             0.49639,             0.41639,             0.45426,             0.36825,             0.12661,             0.41833,            0.070215,           0.0087479,           0.0087479,           0.0087479
                  75,            0.069995,             0.22555,            0.020533,             0.49849,             0.41635,             0.45609,             0.37149,              0.1267,             0.42007,            0.068619,           0.0087151,           0.0087151,           0.0087151
                  76,            0.069841,             0.22425,            0.020455,             0.50301,             0.41947,                0.46,             0.37436,             0.12649,             0.42143,            0.067234,            0.008682,            0.008682,            0.008682
                  77,             0.06977,             0.22295,             0.02055,             0.50035,             0.42214,             0.45819,             0.37366,             0.12672,             0.41859,            0.068456,           0.0086485,           0.0086485,           0.0086485
                  78,            0.069799,             0.22552,            0.020264,              0.5062,             0.41327,             0.45701,             0.37288,             0.12681,             0.41958,            0.072136,           0.0086146,           0.0086146,           0.0086146
                  79,            0.069638,             0.22309,            0.020223,             0.49582,             0.42156,             0.45868,             0.37286,              0.1264,             0.42387,            0.075276,           0.0085805,           0.0085805,           0.0085805
                  80,            0.070051,             0.22732,            0.020267,             0.49933,             0.42524,             0.46091,             0.37419,             0.12633,             0.42368,            0.076007,           0.0085459,           0.0085459,           0.0085459
                  81,            0.069748,             0.22277,            0.020222,             0.50022,             0.42232,             0.46178,             0.37413,             0.12612,             0.42816,             0.07576,           0.0085111,           0.0085111,           0.0085111
                  82,            0.069676,             0.22282,            0.020212,              0.4997,             0.42453,             0.46163,             0.37538,             0.12643,             0.42273,            0.074219,           0.0084759,           0.0084759,           0.0084759
                  83,             0.06928,             0.22313,            0.020142,             0.50795,             0.42051,             0.46114,             0.37463,              0.1265,             0.42421,            0.075752,           0.0084404,           0.0084404,           0.0084404
                  84,            0.069846,              0.2225,            0.020225,             0.50025,             0.42598,             0.46136,             0.37498,             0.12678,             0.42528,            0.074202,           0.0084046,           0.0084046,           0.0084046
